local code,text,table_name,parent_varname,local code system,code,display,code system,comment
K94.19,K94.19,condition,Other Code,condition_description,K94.19,Other complications of enterostomy,http://hl7.org/fhir/sid/icd-10-cm,
Z99.3,Z99.3,condition,Other Code,condition_description,Z99.3,Dependence on wheelchair,http://hl7.org/fhir/sid/icd-10-cm,
L03.111,L03.111,condition,Other Code,condition_description,L03.111,Cellulitis of right axilla,http://hl7.org/fhir/sid/icd-10-cm,
R22.33,R22.33,condition,Other Code,condition_description,R22.33,"Localized swelling, mass and lump, upper limb, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
Z91.040,Z91.040,condition,Other Code,condition_description,Z91.040,Latex allergy status,http://hl7.org/fhir/sid/icd-10-cm,
H73.891,H73.891,condition,Other Code,condition_description,H73.891,"Other specified disorders of tympanic membrane, right ear",http://hl7.org/fhir/sid/icd-10-cm,
Z86.14,Z86.14,condition,Other Code,condition_description,Z86.14,Personal history of Methicillin resistant Staphylococcus aureus infection,http://hl7.org/fhir/sid/icd-10-cm,
T85.598A,T85.598A,condition,Other Code,condition_description,T85.598A,"Other mechanical complication of other gastrointestinal prosthetic devices, implants and grafts, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
Y73.2,Y73.2,condition,Other Code,condition_description,Y73.2,"Prosthetic and other implants, materials and accessory gastroenterology and urology devices associated with adverse incidents",http://hl7.org/fhir/sid/icd-10-cm,
M65.9,M65.9,condition,Other Code,condition_description,M65.9,"Synovitis and tenosynovitis, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
R22.31,R22.31,condition,Other Code,condition_description,R22.31,"Localized swelling, mass and lump, right upper limb",http://hl7.org/fhir/sid/icd-10-cm,
H65.20,H65.20,condition,Other Code,condition_description,H65.20,"Chronic serous otitis media, unspecified ear",http://hl7.org/fhir/sid/icd-10-cm,
Z93.4,Z93.4,condition,Other Code,condition_description,Z93.4,Other artificial openings of gastrointestinal tract status,http://hl7.org/fhir/sid/icd-10-cm,
R14.0,R14.0,condition,Other Code,condition_description,R14.0,Abdominal distension (gaseous),http://hl7.org/fhir/sid/icd-10-cm,
Z91.048,Z91.048,condition,Other Code,condition_description,Z91.048,Other nonmedicinal substance allergy status,http://hl7.org/fhir/sid/icd-10-cm,
Y82.8,Y82.8,condition,Other Code,condition_description,Y82.8,Other medical devices associated with adverse incidents,http://hl7.org/fhir/sid/icd-10-cm,
K56.7,K56.7,condition,Other Code,condition_description,K56.7,"Ileus, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
L60.9,L60.9,condition,Other Code,condition_description,L60.9,"Nail disorder, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
K59.8,K59.8,condition,Other Code,condition_description,K59.8,Other specified functional intestinal disorders,http://hl7.org/fhir/sid/icd-10-cm,
T85.518A,T85.518A,condition,Other Code,condition_description,T85.518A,"Breakdown (mechanical) of other gastrointestinal prosthetic devices, implants and grafts, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
Q43.8,Q43.8,condition,Other Code,condition_description,Q43.8,Other specified congenital malformations of intestine,http://hl7.org/fhir/sid/icd-10-cm,
R18.8,R18.8,condition,Other Code,condition_description,R18.8,Other ascites,http://hl7.org/fhir/sid/icd-10-cm,
K31.84,K31.84,condition,Other Code,condition_description,K31.84,Gastroparesis,http://hl7.org/fhir/sid/icd-10-cm,
R78.81,R78.81,condition,Other Code,condition_description,R78.81,Bacteremia,http://hl7.org/fhir/sid/icd-10-cm,
R14.3,R14.3,condition,Other Code,condition_description,R14.3,Flatulence,http://hl7.org/fhir/sid/icd-10-cm,
A40.8,A40.8,condition,Other Code,condition_description,A40.8,Other streptococcal sepsis,http://hl7.org/fhir/sid/icd-10-cm,
I36.1,I36.1,condition,Other Code,condition_description,I36.1,Nonrheumatic tricuspid (valve) insufficiency,http://hl7.org/fhir/sid/icd-10-cm,
M12.9,M12.9,condition,Other Code,condition_description,M12.9,"Arthropathy, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
F81.9,F81.9,condition,Other Code,condition_description,F81.9,"Developmental disorder of scholastic skills, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
B95.4,B95.4,condition,Other Code,condition_description,B95.4,Other streptococcus as the cause of diseases classified elsewhere,http://hl7.org/fhir/sid/icd-10-cm,
R74.0,R74.0,condition,Other Code,condition_description,R74.0,Nonspecific elevation of levels of transaminase and lactic acid dehydrogenase [LDH],http://hl7.org/fhir/sid/icd-10-cm,
K94.23,K94.23,condition,Other Code,condition_description,K94.23,Gastrostomy malfunction,http://hl7.org/fhir/sid/icd-10-cm,
B95.0,B95.0,condition,Other Code,condition_description,B95.0,"Streptococcus, group A, as the cause of diseases classified elsewhere",http://hl7.org/fhir/sid/icd-10-cm,
K00.6,K00.6,condition,Other Code,condition_description,K00.6,Disturbances in tooth eruption,http://hl7.org/fhir/sid/icd-10-cm,
R68.82,R68.82,condition,Other Code,condition_description,R68.82,Decreased libido,http://hl7.org/fhir/sid/icd-10-cm,
I65.29,I65.29,condition,Other Code,condition_description,I65.29,Occlusion and stenosis of unspecified carotid artery,http://hl7.org/fhir/sid/icd-10-cm,
C92.10,C92.10,condition,Other Code,condition_description,C92.10,"Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission",http://hl7.org/fhir/sid/icd-10-cm,
G45.9,G45.9,condition,Other Code,condition_description,G45.9,"Transient cerebral ischemic attack, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
752.64,752.64,condition,Other Code,condition_description,752.64,Micropenis,http://hl7.org/fhir/sid/icd-9-cm,
780.50,780.50,condition,Other Code,condition_description,780.50,"Sleep disturbance, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
Q55.62,Q55.62,condition,Other Code,condition_description,Q55.62,Hypoplasia of penis,http://hl7.org/fhir/sid/icd-10-cm,
E30.1,E30.1,condition,Other Code,condition_description,E30.1,Precocious puberty,http://hl7.org/fhir/sid/icd-10-cm,
779.3,779.3,condition,Other Code,condition_description,779.3,Disorder of stomach function and feeding problems in newborn,http://hl7.org/fhir/sid/icd-9-cm,
V06.8,V06.8,condition,Other Code,condition_description,V06.8,Need for prophylactic vaccination and inoculation against other combinations of diseases,http://hl7.org/fhir/sid/icd-9-cm,
518.81,518.81,condition,Other Code,condition_description,518.81,Acute respiratory failure,http://hl7.org/fhir/sid/icd-9-cm,
793.1,793.1,condition,Other Code,condition_description,793.1,Nonspecific abnormal findings on radiological and other examination of lung field,http://hl7.org/fhir/sid/icd-9-cm,
466.11,466.11,condition,Other Code,condition_description,466.11,Acute bronchiolitis due to respiratory syncytial virus (RSV),http://hl7.org/fhir/sid/icd-9-cm,
V03.81,V03.81,condition,Other Code,condition_description,V03.81,"Other specified vaccinations against hemophilus influenza, type B [Hib]",http://hl7.org/fhir/sid/icd-9-cm,
079.6,079.6,condition,Other Code,condition_description,079.6,Respiratory syncytial virus (RSV),http://hl7.org/fhir/sid/icd-9-cm,
480.1,480.1,condition,Other Code,condition_description,480.1,Pneumonia due to respiratory syncytial virus,http://hl7.org/fhir/sid/icd-9-cm,
466.0,466.0,condition,Other Code,condition_description,466.0,Acute bronchitis,http://hl7.org/fhir/sid/icd-9-cm,
459.2,459.2,condition,Other Code,condition_description,459.2,Compression of vein,http://hl7.org/fhir/sid/icd-9-cm,
426.4,426.4,condition,Other Code,condition_description,426.4,Right bundle branch block,http://hl7.org/fhir/sid/icd-9-cm,
378.35,378.35,condition,Other Code,condition_description,378.35,Accommodative component in esotropia,http://hl7.org/fhir/sid/icd-9-cm,
288.66,288.66,condition,Other Code,condition_description,288.66,Bandemia,http://hl7.org/fhir/sid/icd-9-cm,
786.1,786.1,condition,Other Code,condition_description,786.1,Stridor,http://hl7.org/fhir/sid/icd-9-cm,
691.0,691.0,condition,Other Code,condition_description,691.0,Diaper or napkin rash,http://hl7.org/fhir/sid/icd-9-cm,
785.0,785.0,condition,Other Code,condition_description,785.0,"Tachycardia, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
466.19,466.19,condition,Other Code,condition_description,466.19,Acute bronchiolitis due to other infectious organisms,http://hl7.org/fhir/sid/icd-9-cm,
482.41,482.41,condition,Other Code,condition_description,482.41,Methicillin susceptible pneumonia due to Staphylococcus aureus,http://hl7.org/fhir/sid/icd-9-cm,
481,481,condition,Other Code,condition_description,481,Pneumococcal pneumonia [Streptococcus pneumoniae pneumonia],http://hl7.org/fhir/sid/icd-9-cm,
493.92,493.92,condition,Other Code,condition_description,493.92,"Asthma, unspecified type, with (acute) exacerbation",http://hl7.org/fhir/sid/icd-9-cm,
038.11,038.11,condition,Other Code,condition_description,038.11,Methicillin susceptible Staphylococcus aureus septicemia,http://hl7.org/fhir/sid/icd-9-cm,
519.8,519.8,condition,Other Code,condition_description,519.8,"Other diseases of respiratory system, not elsewhere classified",http://hl7.org/fhir/sid/icd-9-cm,
288.51,288.51,condition,Other Code,condition_description,288.51,Lymphocytopenia,http://hl7.org/fhir/sid/icd-9-cm,
279.11,279.11,condition,Other Code,condition_description,279.11,Digeorge's syndrome,http://hl7.org/fhir/sid/icd-9-cm,
V20.0,V20.0,condition,Other Code,condition_description,V20.0,Health supervision of foundling,http://hl7.org/fhir/sid/icd-9-cm,
368.00,368.00,condition,Other Code,condition_description,368.00,"Amblyopia, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
V45.69,V45.69,condition,Other Code,condition_description,V45.69,Other states following surgery of eye and adnexa,http://hl7.org/fhir/sid/icd-9-cm,
358.8,358.8,condition,Other Code,condition_description,358.8,Other specified myoneural disorders,http://hl7.org/fhir/sid/icd-9-cm,
793.2,793.2,condition,Other Code,condition_description,793.2,Nonspecific (abnormal) findings on radiological and other examination of other intrathoracic organs,http://hl7.org/fhir/sid/icd-9-cm,
734,734,condition,Other Code,condition_description,734,Flat foot,http://hl7.org/fhir/sid/icd-9-cm,
718.87,718.87,condition,Other Code,condition_description,718.87,"Other joint derangement, not elsewhere classified, ankle and foot",http://hl7.org/fhir/sid/icd-9-cm,
996.49,996.49,condition,Other Code,condition_description,996.49,"Other mechanical complication of other internal orthopedic device, implant, and graft",http://hl7.org/fhir/sid/icd-9-cm,
H52.4,H52.4,condition,Other Code,condition_description,H52.4,Presbyopia,http://hl7.org/fhir/sid/icd-10-cm,
H55.02,H55.02,condition,Other Code,condition_description,H55.02,Latent nystagmus,http://hl7.org/fhir/sid/icd-10-cm,
Q10.5,Q10.5,condition,Other Code,condition_description,Q10.5,Congenital stenosis and stricture of lacrimal duct,http://hl7.org/fhir/sid/icd-10-cm,
H52.11,H52.11,condition,Other Code,condition_description,H52.11,"Myopia, right eye",http://hl7.org/fhir/sid/icd-10-cm,
H50.332,H50.332,condition,Other Code,condition_description,H50.332,"Intermittent monocular exotropia, left eye",http://hl7.org/fhir/sid/icd-10-cm,
Y92.092,Y92.092,condition,Other Code,condition_description,Y92.092,Bedroom in other non-institutional residence as the place of occurrence of the external cause,http://hl7.org/fhir/sid/icd-10-cm,
Z46.0,Z46.0,condition,Other Code,condition_description,Z46.0,Encounter for fitting and adjustment of spectacles and contact lenses,http://hl7.org/fhir/sid/icd-10-cm,
S83.005A,S83.005A,condition,Other Code,condition_description,S83.005A,"Unspecified dislocation of left patella, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
H04.552,H04.552,condition,Other Code,condition_description,H04.552,Acquired stenosis of left nasolacrimal duct,http://hl7.org/fhir/sid/icd-10-cm,
W18.39XA,W18.39XA,condition,Other Code,condition_description,W18.39XA,"Other fall on same level, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
H50.331,H50.331,condition,Other Code,condition_description,H50.331,"Intermittent monocular exotropia, right eye",http://hl7.org/fhir/sid/icd-10-cm,
K50.00,K50.00,condition,Other Code,condition_description,K50.00,Crohn's disease of small intestine without complications,http://hl7.org/fhir/sid/icd-10-cm,
N28.1,N28.1,condition,Other Code,condition_description,N28.1,"Cyst of kidney, acquired",http://hl7.org/fhir/sid/icd-10-cm,
H52.02,H52.02,condition,Other Code,condition_description,H52.02,"Hypermetropia, left eye",http://hl7.org/fhir/sid/icd-10-cm,
H51.8,H51.8,condition,Other Code,condition_description,H51.8,Other specified disorders of binocular movement,http://hl7.org/fhir/sid/icd-10-cm,
S83.015D,S83.015D,condition,Other Code,condition_description,S83.015D,"Lateral dislocation of left patella, subsequent encounter",http://hl7.org/fhir/sid/icd-10-cm,
Y93.41,Y93.41,condition,Other Code,condition_description,Y93.41,"Activity, dancing",http://hl7.org/fhir/sid/icd-10-cm,
Z48.810,Z48.810,condition,Other Code,condition_description,Z48.810,Encounter for surgical aftercare following surgery on the sense organs,http://hl7.org/fhir/sid/icd-10-cm,
Z97.3,Z97.3,condition,Other Code,condition_description,Z97.3,Presence of spectacles and contact lenses,http://hl7.org/fhir/sid/icd-10-cm,
K29.50,K29.50,condition,Other Code,condition_description,K29.50,Unspecified chronic gastritis without bleeding,http://hl7.org/fhir/sid/icd-10-cm,
S83.016A,S83.016A,condition,Other Code,condition_description,S83.016A,"Lateral dislocation of unspecified patella, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
L53.9,L53.9,condition,Other Code,condition_description,L53.9,"Erythematous condition, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
H04.221,H04.221,condition,Other Code,condition_description,H04.221,"Epiphora due to insufficient drainage, right side",http://hl7.org/fhir/sid/icd-10-cm,
L98.0,L98.0,condition,Other Code,condition_description,L98.0,Pyogenic granuloma,http://hl7.org/fhir/sid/icd-10-cm,
Z45.89,Z45.89,condition,Other Code,condition_description,Z45.89,Encounter for adjustment and management of other implanted devices,http://hl7.org/fhir/sid/icd-10-cm,
Q10.6,Q10.6,condition,Other Code,condition_description,Q10.6,Other congenital malformations of lacrimal apparatus,http://hl7.org/fhir/sid/icd-10-cm,
525.3,525.3,condition,Other Code,condition_description,525.3,Retained dental root,http://hl7.org/fhir/sid/icd-9-cm,
522.0,522.0,condition,Other Code,condition_description,522.0,Pulpitis,http://hl7.org/fhir/sid/icd-9-cm,
758.1,758.1,condition,Other Code,condition_description,758.1,Patau's syndrome,http://hl7.org/fhir/sid/icd-9-cm,
927.3,927.3,condition,Other Code,condition_description,927.3,Crushing injury of finger(s),http://hl7.org/fhir/sid/icd-9-cm,
959.5,959.5,condition,Other Code,condition_description,959.5,Finger injury,http://hl7.org/fhir/sid/icd-9-cm,
E918,E918,condition,Other Code,condition_description,E918,Caught accidentally in or between objects,http://hl7.org/fhir/sid/icd-9-cm,
379.93,379.93,condition,Other Code,condition_description,379.93,Redness or discharge of eye,http://hl7.org/fhir/sid/icd-9-cm,
704.01,704.01,condition,Other Code,condition_description,704.01,Alopecia areata,http://hl7.org/fhir/sid/icd-9-cm,
695.9,695.9,condition,Other Code,condition_description,695.9,Unspecified erythematous condition,http://hl7.org/fhir/sid/icd-9-cm,
704.00,704.00,condition,Other Code,condition_description,704.00,"Alopecia, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
704.1,704.1,condition,Other Code,condition_description,704.1,Hirsutism,http://hl7.org/fhir/sid/icd-9-cm,
701.3,701.3,condition,Other Code,condition_description,701.3,Striae atrophicae,http://hl7.org/fhir/sid/icd-9-cm,
686.8,686.8,condition,Other Code,condition_description,686.8,Other specified local infections of skin and subcutaneous tissue,http://hl7.org/fhir/sid/icd-9-cm,
528.9,528.9,condition,Other Code,condition_description,528.9,Other and unspecified diseases of the oral soft tissues,http://hl7.org/fhir/sid/icd-9-cm,
E885.2,E885.2,condition,Other Code,condition_description,E885.2,Fall from skateboard,http://hl7.org/fhir/sid/icd-9-cm,
845.00,845.00,condition,Other Code,condition_description,845.00,"Sprain of ankle, unspecified site",http://hl7.org/fhir/sid/icd-9-cm,
368.40,368.40,condition,Other Code,condition_description,368.40,"Visual field defect, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
796.1,796.1,condition,Other Code,condition_description,796.1,Abnormal reflex,http://hl7.org/fhir/sid/icd-9-cm,
781.99,781.99,condition,Other Code,condition_description,781.99,Other symptoms involving nervous and musculoskeletal systems,http://hl7.org/fhir/sid/icd-9-cm,
279.49,279.49,condition,Other Code,condition_description,279.49,"Autoimmune disease, not elsewhere classified",http://hl7.org/fhir/sid/icd-9-cm,
379.41,379.41,condition,Other Code,condition_description,379.41,Anisocoria,http://hl7.org/fhir/sid/icd-9-cm,
427.69,427.69,condition,Other Code,condition_description,427.69,Other premature beats,http://hl7.org/fhir/sid/icd-9-cm,
295.20,295.20,condition,Other Code,condition_description,295.20,"Catatonic type schizophrenia, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
293.83,293.83,condition,Other Code,condition_description,293.83,Mood disorder in conditions classified elsewhere,http://hl7.org/fhir/sid/icd-9-cm,
293.89,293.89,condition,Other Code,condition_description,293.89,"Other specified transient mental disorders due to conditions classified elsewhere, other",http://hl7.org/fhir/sid/icd-9-cm,
331.83,331.83,condition,Other Code,condition_description,331.83,"Mild cognitive impairment, so stated",http://hl7.org/fhir/sid/icd-9-cm,
296.23,296.23,condition,Other Code,condition_description,296.23,"Major depressive affective disorder, single episode, severe, without mention of psychotic behavior",http://hl7.org/fhir/sid/icd-9-cm,
523.9,523.9,condition,Other Code,condition_description,523.9,Unspecified gingival and periodontal disease,http://hl7.org/fhir/sid/icd-9-cm,
367.22,367.22,condition,Other Code,condition_description,367.22,Irregular astigmatism,http://hl7.org/fhir/sid/icd-9-cm,
327.20,327.20,condition,Other Code,condition_description,327.20,"Organic sleep apnea, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
362.71,362.71,condition,Other Code,condition_description,362.71,Retinal dystrophy in systemic or cerebroretinal lipidoses,http://hl7.org/fhir/sid/icd-9-cm,
296.99,296.99,condition,Other Code,condition_description,296.99,Other specified episodic mood disorder,http://hl7.org/fhir/sid/icd-9-cm,
V64.1,V64.1,condition,Other Code,condition_description,V64.1,Surgical or other procedure not carried out because of contraindication,http://hl7.org/fhir/sid/icd-9-cm,
782.62,782.62,condition,Other Code,condition_description,782.62,Flushing,http://hl7.org/fhir/sid/icd-9-cm,
780.02,780.02,condition,Other Code,condition_description,780.02,Transient alteration of awareness,http://hl7.org/fhir/sid/icd-9-cm,
H52.213,H52.213,condition,Other Code,condition_description,H52.213,"Irregular astigmatism, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
H55.89,H55.89,condition,Other Code,condition_description,H55.89,Other irregular eye movements,http://hl7.org/fhir/sid/icd-10-cm,
H90.71,H90.71,condition,Other Code,condition_description,H90.71,"Mixed conductive and sensorineural hearing loss, unilateral, right ear, with unrestricted hearing on the contralateral side",http://hl7.org/fhir/sid/icd-10-cm,
R94.7,R94.7,condition,Other Code,condition_description,R94.7,Abnormal results of other endocrine function studies,http://hl7.org/fhir/sid/icd-10-cm,
F20.2,F20.2,condition,Other Code,condition_description,F20.2,Catatonic schizophrenia,http://hl7.org/fhir/sid/icd-10-cm,
E29.1,E29.1,condition,Other Code,condition_description,E29.1,Testicular hypofunction,http://hl7.org/fhir/sid/icd-10-cm,
S10.14XA,S10.14XA,condition,Other Code,condition_description,S10.14XA,"External constriction of part of throat, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
H69.81,H69.81,condition,Other Code,condition_description,H69.81,"Other specified disorders of Eustachian tube, right ear",http://hl7.org/fhir/sid/icd-10-cm,
H52.01,H52.01,condition,Other Code,condition_description,H52.01,"Hypermetropia, right eye",http://hl7.org/fhir/sid/icd-10-cm,
752.69,752.69,condition,Other Code,condition_description,752.69,Other penile anomalies,http://hl7.org/fhir/sid/icd-9-cm,
778.4,778.4,condition,Other Code,condition_description,778.4,Other disturbances of temperature regulation of newborn,http://hl7.org/fhir/sid/icd-9-cm,
608.86,608.86,condition,Other Code,condition_description,608.86,Edema of male genital organs,http://hl7.org/fhir/sid/icd-9-cm,
V72.85,V72.85,condition,Other Code,condition_description,V72.85,Other specified examination,http://hl7.org/fhir/sid/icd-9-cm,
604.90,604.90,condition,Other Code,condition_description,604.90,"Orchitis and epididymitis, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
V79.3,V79.3,condition,Other Code,condition_description,V79.3,Screening for developmental handicaps in early childhood,http://hl7.org/fhir/sid/icd-9-cm,
474.12,474.12,condition,Other Code,condition_description,474.12,Hypertrophy of adenoids alone,http://hl7.org/fhir/sid/icd-9-cm,
384.21,384.21,condition,Other Code,condition_description,384.21,Central perforation of tympanic membrane,http://hl7.org/fhir/sid/icd-9-cm,
315.2,315.2,condition,Other Code,condition_description,315.2,Other specific developmental learning difficulties,http://hl7.org/fhir/sid/icd-9-cm,
V40.39,V40.39,condition,Other Code,condition_description,V40.39,Other specified behavioral problem,http://hl7.org/fhir/sid/icd-9-cm,
H69.90,H69.90,condition,Other Code,condition_description,H69.90,"Unspecified Eustachian tube disorder, unspecified ear",http://hl7.org/fhir/sid/icd-10-cm,
R47.9,R47.9,condition,Other Code,condition_description,R47.9,Unspecified speech disturbances,http://hl7.org/fhir/sid/icd-10-cm,
D72.820,D72.820,condition,Other Code,condition_description,D72.820,Lymphocytosis (symptomatic),http://hl7.org/fhir/sid/icd-10-cm,
H70.90,H70.90,condition,Other Code,condition_description,H70.90,"Unspecified mastoiditis, unspecified ear",http://hl7.org/fhir/sid/icd-10-cm,
S01.511A,S01.511A,condition,Other Code,condition_description,S01.511A,"Laceration without foreign body of lip, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
Z48.02,Z48.02,condition,Other Code,condition_description,Z48.02,Encounter for removal of sutures,http://hl7.org/fhir/sid/icd-10-cm,
N47.1,N47.1,condition,Other Code,condition_description,N47.1,Phimosis,http://hl7.org/fhir/sid/icd-10-cm,
F98.9,F98.9,condition,Other Code,condition_description,F98.9,Unspecified behavioral and emotional disorders with onset usually occurring in childhood and adolescence,http://hl7.org/fhir/sid/icd-10-cm,
K50.90,K50.90,condition,Other Code,condition_description,K50.90,"Crohn's disease, unspecified, without complications",http://hl7.org/fhir/sid/icd-10-cm,
K50.80,K50.80,condition,Other Code,condition_description,K50.80,Crohn's disease of both small and large intestine without complications,http://hl7.org/fhir/sid/icd-10-cm,
K50.919,K50.919,condition,Other Code,condition_description,K50.919,"Crohn's disease, unspecified, with unspecified complications",http://hl7.org/fhir/sid/icd-10-cm,
Z68.52,Z68.52,condition,Other Code,condition_description,Z68.52,"Body mass index [BMI] pediatric, 5th percentile to less than 85th percentile for age",http://hl7.org/fhir/sid/icd-10-cm,
K50.811,K50.811,condition,Other Code,condition_description,K50.811,Crohn's disease of both small and large intestine with rectal bleeding,http://hl7.org/fhir/sid/icd-10-cm,
K29.70,K29.70,condition,Other Code,condition_description,K29.70,"Gastritis, unspecified, without bleeding",http://hl7.org/fhir/sid/icd-10-cm,
F90.8,F90.8,condition,Other Code,condition_description,F90.8,"Attention-deficit hyperactivity disorder, other type",http://hl7.org/fhir/sid/icd-10-cm,
K31.89,K31.89,condition,Other Code,condition_description,K31.89,Other diseases of stomach and duodenum,http://hl7.org/fhir/sid/icd-10-cm,
K50.911,K50.911,condition,Other Code,condition_description,K50.911,"Crohn's disease, unspecified, with rectal bleeding",http://hl7.org/fhir/sid/icd-10-cm,
R70.0,R70.0,condition,Other Code,condition_description,R70.0,Elevated erythrocyte sedimentation rate,http://hl7.org/fhir/sid/icd-10-cm,
K52.89,K52.89,condition,Other Code,condition_description,K52.89,Other specified noninfective gastroenteritis and colitis,http://hl7.org/fhir/sid/icd-10-cm,
K63.3,K63.3,condition,Other Code,condition_description,K63.3,Ulcer of intestine,http://hl7.org/fhir/sid/icd-10-cm,
K56.609,K56.609,condition,Other Code,condition_description,K56.609,"Unspecified intestinal obstruction, unspecified as to partial versus complete obstruction",http://hl7.org/fhir/sid/icd-10-cm,
756.16,756.16,condition,Other Code,condition_description,756.16,Klippel-Feil syndrome,http://hl7.org/fhir/sid/icd-9-cm,
749.02,749.02,condition,Other Code,condition_description,749.02,"Cleft palate, unilateral, incomplete",http://hl7.org/fhir/sid/icd-9-cm,
784.5,784.5,condition,Other Code,condition_description,784.5,Other speech disturbance,http://hl7.org/fhir/sid/icd-9-cm,
784.49,784.49,condition,Other Code,condition_description,784.49,Other voice and resonance disorders,http://hl7.org/fhir/sid/icd-9-cm,
745.60,745.60,condition,Other Code,condition_description,745.60,"Endocardial cushion defect, unspecified type",http://hl7.org/fhir/sid/icd-9-cm,
749.20,749.20,condition,Other Code,condition_description,749.20,"Cleft palate with cleft lip, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
759.9,759.9,condition,Other Code,condition_description,759.9,"Congenital anomaly, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
746.5,746.5,condition,Other Code,condition_description,746.5,Congenital mitral stenosis,http://hl7.org/fhir/sid/icd-9-cm,
398.91,398.91,condition,Other Code,condition_description,398.91,Rheumatic heart failure (congestive),http://hl7.org/fhir/sid/icd-9-cm,
996.71,996.71,condition,Other Code,condition_description,996.71,Other complications due to heart valve prosthesis,http://hl7.org/fhir/sid/icd-9-cm,
396.0,396.0,condition,Other Code,condition_description,396.0,Mitral valve stenosis and aortic valve stenosis,http://hl7.org/fhir/sid/icd-9-cm,
427.81,427.81,condition,Other Code,condition_description,427.81,Sinoatrial node dysfunction,http://hl7.org/fhir/sid/icd-9-cm,
429.4,429.4,condition,Other Code,condition_description,429.4,Functional disturbances following cardiac surgery,http://hl7.org/fhir/sid/icd-9-cm,
394.0,394.0,condition,Other Code,condition_description,394.0,Mitral stenosis,http://hl7.org/fhir/sid/icd-9-cm,
794.30,794.30,condition,Other Code,condition_description,794.30,"Abnormal cardiovascular function study, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
427.9,427.9,condition,Other Code,condition_description,427.9,"Cardiac dysrhythmia, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
755.52,755.52,condition,Other Code,condition_description,755.52,Congenital elevation of scapula,http://hl7.org/fhir/sid/icd-9-cm,
V45.01,V45.01,condition,Other Code,condition_description,V45.01,Cardiac pacemaker in situ,http://hl7.org/fhir/sid/icd-9-cm,
426.9,426.9,condition,Other Code,condition_description,426.9,"Conduction disorder, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
V43.3,V43.3,condition,Other Code,condition_description,V43.3,Heart valve replaced by other means,http://hl7.org/fhir/sid/icd-9-cm,
394.9,394.9,condition,Other Code,condition_description,394.9,Other and unspecified mitral valve diseases,http://hl7.org/fhir/sid/icd-9-cm,
V53.31,V53.31,condition,Other Code,condition_description,V53.31,Fitting and adjustment of cardiac pacemaker,http://hl7.org/fhir/sid/icd-9-cm,
V42.4,V42.4,condition,Other Code,condition_description,V42.4,Bone replaced by transplant,http://hl7.org/fhir/sid/icd-9-cm,
996.02,996.02,condition,Other Code,condition_description,996.02,Mechanical complication due to heart valve prosthesis,http://hl7.org/fhir/sid/icd-9-cm,
719.43,719.43,condition,Other Code,condition_description,719.43,"Pain in joint, forearm",http://hl7.org/fhir/sid/icd-9-cm,
286.9,286.9,condition,Other Code,condition_description,286.9,Other and unspecified coagulation defects,http://hl7.org/fhir/sid/icd-9-cm,
518.89,518.89,condition,Other Code,condition_description,518.89,"Other diseases of lung, not elsewhere classified",http://hl7.org/fhir/sid/icd-9-cm,
790.92,790.92,condition,Other Code,condition_description,790.92,Abnormal coagulation profile,http://hl7.org/fhir/sid/icd-9-cm,
I49.5,I49.5,condition,Other Code,condition_description,I49.5,Sick sinus syndrome,http://hl7.org/fhir/sid/icd-10-cm,
I63.8,I63.8,condition,Other Code,condition_description,I63.8,Other cerebral infarction,http://hl7.org/fhir/sid/icd-10-cm,
I63.9,I63.9,condition,Other Code,condition_description,I63.9,"Cerebral infarction, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
M41.83,M41.83,condition,Other Code,condition_description,M41.83,"Other forms of scoliosis, cervicothoracic region",http://hl7.org/fhir/sid/icd-10-cm,
